job_id,dataset,variant,patch_id,patch_size,splat_count,max_width,training_resolution,status,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,output_ply_size_bytes,output_sog_size_bytes,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,updated_at
splat_eval_splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k_p000,dataset1,sfm_1024_sift_global,p000,400,500000,,full,complete,0.7023097157478333,23.41592791945792,0.6125088796019554,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2862.214,124001531,,500000,13109,7281,completed_requested_iterations,2026-07-12T07:37:46.596219+00:00
splat_eval_splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k_p003,dataset1,sfm_1024_sift_global,p003,400,500000,,full,complete,0.6774034545971797,22.347960871572987,0.5979968385818677,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2926.59,124001531,,500000,13562,13067,completed_requested_iterations,2026-07-12T08:33:51.435812+00:00
splat_eval_splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k_p007,dataset1,sfm_1024_sift_global,p007,400,500000,,full,complete,0.7141720818148719,23.584764920058717,0.5737289794617229,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,3131.62,124001531,,500000,13634,13333,completed_requested_iterations,2026-07-12T09:33:02.933441+00:00
splat_eval_splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k_p010,dataset1,sfm_1024_sift_global,p010,400,500000,,full,complete,0.6737590312957764,22.092679017784384,0.6061410993337631,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,2962.914,124001531,,500000,13575,13133,completed_requested_iterations,2026-07-12T10:30:00.339442+00:00
splat_eval_splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k_p014,dataset1,sfm_1024_sift_global,p014,400,500000,,full,complete,0.6374928731667368,21.154556277202563,0.6270454674959183,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3207.341,124001531,,500000,13637,13239,completed_requested_iterations,2026-07-12T11:30:38.223114+00:00
splat_eval_splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k_p017,dataset1,sfm_1024_sift_global,p017,400,500000,,full,complete,0.6597648754715919,22.1957651304231,0.6011076882481575,python_full_resolution_undistorted,full_resolution_undistorted,5363,4712,3024.373,124001531,,500000,13513,13129,completed_requested_iterations,2026-07-12T12:28:23.100627+00:00
splat_eval_splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k_p021,dataset1,sfm_1024_sift_global,p021,400,500000,,full,complete,0.6384788375151785,21.149835023295115,0.6139626926497409,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,3073.362,124001531,,500000,13525,13111,completed_requested_iterations,2026-07-12T13:26:46.538029+00:00
splat_eval_splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k_p024,dataset1,sfm_1024_sift_global,p024,400,500000,,full,complete,0.6740873500704765,22.418206528090057,0.6005675204098224,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2965.231,124001531,,500000,13835,13135,completed_requested_iterations,2026-07-12T14:24:07.453537+00:00
splat_eval_splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k_p028,dataset1,sfm_1024_sift_global,p028,400,500000,,full,complete,0.6414739176630974,21.41811977245351,0.6423396915197372,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2893.987,124001531,,500000,13682,13161,completed_requested_iterations,2026-07-12T15:20:06.732526+00:00
splat_eval_splat_dataset1_sfm_1024_sift_global_resfull_patch400_500k_p031,dataset1,sfm_1024_sift_global,p031,400,500000,,full,complete,0.6703621454727955,21.78165669293274,0.5975081018912487,python_full_resolution_undistorted,full_resolution_undistorted,5347,4691,2964.423,124001531,,500000,13863,13089,completed_requested_iterations,2026-07-12T16:17:14.510223+00:00
