outer_run_id,source_uri,local_path,bytes,sha256
sfm_dataset2_sfm_1024_aliked_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset2_sfm_1024_aliked_global_fullres_eval/source_results.csv,2716,e16a07266b775374003509045f3d4848d03218a0d274708bac51205abaa320e7
sfm_dataset2_sfm_1024_aliked_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_1024_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset2_sfm_1024_aliked_incremental_fullres_eval/source_results.csv,298,39db4462af80f9c5d63208487ac3ac84ffe996ec2010f17b931958a3ddb3a8cb
sfm_dataset2_sfm_1024_sift_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset2_sfm_1024_sift_global_fullres_eval/source_results.csv,3710,eee6ef4b7d6bbc1b7b2cea6962031c14096b103c0c1e716c5fbc99d4ead9241c
sfm_dataset2_sfm_1024_sift_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_1024_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset2_sfm_1024_sift_incremental_fullres_eval/source_results.csv,860,caeecf71f076cccfbaf50d91e1fd192fce19c04cf9ba97a461b904f7c2db1042
sfm_dataset2_sfm_2048_aliked_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset2_sfm_2048_aliked_global_fullres_eval/source_results.csv,2713,4dc2364ee5f478422b5110e35f55f458627a64f3ee436865c72b05764a3346fc
sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset2_sfm_2048_aliked_incremental_fullres_eval/source_results.csv,298,39db4462af80f9c5d63208487ac3ac84ffe996ec2010f17b931958a3ddb3a8cb
sfm_dataset2_sfm_2048_sift_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset2_sfm_2048_sift_global_fullres_eval/source_results.csv,3709,973b09ddd1543a2429ff8acc89c4930eecfbc0963bf5bb9ab09c38ae95821ba2
sfm_dataset2_sfm_2048_sift_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset2_sfm_2048_sift_incremental_fullres_eval/source_results.csv,860,b5384ff4b2430b1cab3939196e1cc4966611094fba126888fb812b42477c720d
sfm_dataset2_sfm_full_aliked_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset2_sfm_full_aliked_global_fullres_eval/source_results.csv,2716,e56f1be69d61930ec5461cee94cdf69db9dbb40ae130477597535147f63f54ac
sfm_dataset2_sfm_full_aliked_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_full_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset2_sfm_full_aliked_incremental_fullres_eval/source_results.csv,298,39db4462af80f9c5d63208487ac3ac84ffe996ec2010f17b931958a3ddb3a8cb
sfm_dataset2_sfm_full_sift_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset2_sfm_full_sift_global_fullres_eval/source_results.csv,3712,5342028c386574d8df3e4f4ea916275dae9f7a5b1c09302497d33237dd1e1ca4
sfm_dataset2_sfm_full_sift_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset2_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset2_sfm_full_sift_incremental_fullres_eval/source_results.csv,860,c05808507c56de3a7fc8bcf5cdb7cb1d991defea34893366fc59a905111a808c
sfm_dataset3_sfm_1024_aliked_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset3_sfm_1024_aliked_global_fullres_eval/source_results.csv,3062,9e1642704ad58b6bd35ed250a86b2f4ac6b1198ad82c019d06f81916e2a4308b
sfm_dataset3_sfm_1024_aliked_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_1024_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset3_sfm_1024_aliked_incremental_fullres_eval/source_results.csv,298,39db4462af80f9c5d63208487ac3ac84ffe996ec2010f17b931958a3ddb3a8cb
sfm_dataset3_sfm_1024_sift_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset3_sfm_1024_sift_global_fullres_eval/source_results.csv,3366,f8cc6c05d477d842cc9f6f8743de0e6b7d3c0872e196aefec40f41dbb5a4796d
sfm_dataset3_sfm_1024_sift_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_1024_sift_incremental_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset3_sfm_1024_sift_incremental_fullres_eval/source_results.csv,3456,e0d903f344bffcf9b23009270fe3e90c8a211b110d63bb52c34c967bfb216c35
sfm_dataset3_sfm_2048_aliked_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset3_sfm_2048_aliked_global_fullres_eval/source_results.csv,3057,d9f22fe17d7d2850d67defebf75261d1f8fb84d9a3a1023b96a4e89d3567c888
sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset3_sfm_2048_aliked_incremental_fullres_eval/source_results.csv,298,39db4462af80f9c5d63208487ac3ac84ffe996ec2010f17b931958a3ddb3a8cb
sfm_dataset3_sfm_2048_sift_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset3_sfm_2048_sift_global_fullres_eval/source_results.csv,3708,c8f6516fa9a142e0b977f2f08ad04be93b61acec1a62b919473b17b8ec212347
sfm_dataset3_sfm_2048_sift_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset3_sfm_2048_sift_incremental_fullres_eval/source_results.csv,3458,e55ea7706fe9fca4117f862a360421610659e6d2beaceab124ced58024b964ad
sfm_dataset3_sfm_full_aliked_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset3_sfm_full_aliked_global_fullres_eval/source_results.csv,3057,a9277d005c0b9d7c9fd212587a77653012e04e3496ea1d05e1fddf61e9d1d0ea
sfm_dataset3_sfm_full_aliked_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset3_sfm_full_aliked_incremental_fullres_eval/source_results.csv,298,39db4462af80f9c5d63208487ac3ac84ffe996ec2010f17b931958a3ddb3a8cb
sfm_dataset3_sfm_full_sift_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset3_sfm_full_sift_global_fullres_eval/source_results.csv,3369,b4b4bb89322c0293a8340f78f628363958bdf15c4b8f3892305c0329cb40dcff
sfm_dataset3_sfm_full_sift_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset3_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset3_sfm_full_sift_incremental_fullres_eval/source_results.csv,3457,b0cfa8b1f396b36a7995cdd7f2058cc7f063dedc0116f91c3a44b3065a760af3
sfm_dataset4_sfm_1024_aliked_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset4_sfm_1024_aliked_global_fullres_eval/source_results.csv,3752,3c2c59a9501a488cd967dd5c1e828c7906bbcd994488b66855d7bf5443650828
sfm_dataset4_sfm_1024_aliked_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset4_sfm_1024_aliked_incremental_fullres_eval/source_results.csv,298,39db4462af80f9c5d63208487ac3ac84ffe996ec2010f17b931958a3ddb3a8cb
sfm_dataset4_sfm_1024_sift_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset4_sfm_1024_sift_global_fullres_eval/source_results.csv,3714,1546ddce35284b8d3537d76bf79826008e5d9f19bca94cf3bc4f5b67307514c6
sfm_dataset4_sfm_1024_sift_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_1024_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset4_sfm_1024_sift_incremental_fullres_eval/source_results.csv,860,02b48395be862b3d4dde5bdfb90a55fbbd4ee786942988b2cee222825ac1eaa1
sfm_dataset4_sfm_2048_aliked_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset4_sfm_2048_aliked_global_fullres_eval/source_results.csv,3750,55cc42cc2452f974c1e51817222bddb6330462818e0460006242037b29e03d9c
sfm_dataset4_sfm_2048_aliked_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset4_sfm_2048_aliked_incremental_fullres_eval/source_results.csv,298,39db4462af80f9c5d63208487ac3ac84ffe996ec2010f17b931958a3ddb3a8cb
sfm_dataset4_sfm_2048_sift_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset4_sfm_2048_sift_global_fullres_eval/source_results.csv,3709,b65e8704dd95b4192b234cd12affc00afdacf617c162a4bae3f5d73b49e62eca
sfm_dataset4_sfm_2048_sift_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset4_sfm_2048_sift_incremental_fullres_eval/source_results.csv,860,a706ba6f175660c2be2b6430a8923037318fb30131ddede5094fe1e25124d8a6
sfm_dataset4_sfm_full_aliked_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset4_sfm_full_aliked_global_fullres_eval/source_results.csv,3757,7ca380c6ed738136d042f9787b735cc94f92ddf42bef1eee63b60313a3ac5e42
sfm_dataset4_sfm_full_aliked_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_aliked_incremental_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset4_sfm_full_aliked_incremental_fullres_eval/source_results.csv,298,39db4462af80f9c5d63208487ac3ac84ffe996ec2010f17b931958a3ddb3a8cb
sfm_dataset4_sfm_full_sift_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset4_sfm_full_sift_global_fullres_eval/source_results.csv,3711,888d5c9df3c98a26bb87a85d00ff94388bd73c6572db3ce3c23add2fad4ae561
sfm_dataset4_sfm_full_sift_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset4_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset4_sfm_full_sift_incremental_fullres_eval/source_results.csv,859,d7ff2d9647d6db4e2e03bb8ee09ec8646fda190568fcbb3142aa58e2ef080c45
sfm_dataset5_sfm_1024_aliked_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset5_sfm_1024_aliked_global_fullres_eval/source_results.csv,3733,23cad2ea559c039f3dfe6d489508f61dd12cfabbeb01701454446a2d9ee7616d
sfm_dataset5_sfm_1024_aliked_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_aliked_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset5_sfm_1024_aliked_incremental_fullres_eval/source_results.csv,1017,f46f17c17ea75ecef964281db7075ff63ac0364402c72fef4765d1b72f1d07d6
sfm_dataset5_sfm_1024_sift_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset5_sfm_1024_sift_global_fullres_eval/source_results.csv,3690,250a9a9250dfdc33076e0e4008e2f4001febc38357e2e4b57aef4c4992bcc345
sfm_dataset5_sfm_1024_sift_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_1024_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset5_sfm_1024_sift_incremental_fullres_eval/source_results.csv,860,ddb6813c603444e948783ba91bca2a2bcaacfa357ca0b3e9cb72ea7643fc159e
sfm_dataset5_sfm_2048_aliked_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset5_sfm_2048_aliked_global_fullres_eval/source_results.csv,3726,02919c53af4462a5a3823136514e2795bb5819ba4f91d0e59410607422080cee
sfm_dataset5_sfm_2048_aliked_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset5_sfm_2048_aliked_incremental_fullres_eval/source_results.csv,865,38450c605ffee89a990a9e0697cb2a0d177fb0ca5c7c6b1fd4ac320609208ccb
sfm_dataset5_sfm_2048_sift_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_sift_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset5_sfm_2048_sift_global_fullres_eval/source_results.csv,3695,865683e3283f6b785eaaf8b389089bfe38fe8eac89d91c6090f3a3295cb10f05
sfm_dataset5_sfm_2048_sift_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_2048_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset5_sfm_2048_sift_incremental_fullres_eval/source_results.csv,860,02338fe6eef429bb0feffff98b7a7783cace7d855630f5721679ace6a35ba567
sfm_dataset5_sfm_full_aliked_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_aliked_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset5_sfm_full_aliked_global_fullres_eval/source_results.csv,3737,e8c2371bd5afa36f6669b57dbdcdb3ed71e86f89c3a948f4edc739c3a33e2e6e
sfm_dataset5_sfm_full_aliked_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_aliked_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset5_sfm_full_aliked_incremental_fullres_eval/source_results.csv,865,06b8b4f68765512fc061e32d7a1b43d77afce3109b273bc9121f62a15954f6ef
sfm_dataset5_sfm_full_sift_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_sift_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset5_sfm_full_sift_global_fullres_eval/source_results.csv,3697,a9b0464c0acdc41168c9890869fe29d6c49befe331e5654747d9ef0e5d614a74
sfm_dataset5_sfm_full_sift_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset5_sfm_full_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset5_sfm_full_sift_incremental_fullres_eval/source_results.csv,860,5794730bbeee452bb288b85d4e2f840f0adf2509ce05aad83d326bafef370ec7
sfm_dataset6_sfm_1024_aliked_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_aliked_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset6_sfm_1024_aliked_global_fullres_eval/source_results.csv,3511,804b060ae0c9175c13790bfb2dbfed53d73f9bf2af4e3dcc270716fbd87d3edd
sfm_dataset6_sfm_1024_aliked_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_aliked_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset6_sfm_1024_aliked_incremental_fullres_eval/source_results.csv,864,8d16c063f62c1537a47ff515adbf977388a30de7ddffed81ff04077732f99686
sfm_dataset6_sfm_1024_sift_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_sift_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset6_sfm_1024_sift_global_fullres_eval/source_results.csv,3721,695ac90d84bf285ba5dca35e303e25413c3c141e16a499c9bd825400f8900770
sfm_dataset6_sfm_1024_sift_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_1024_sift_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset6_sfm_1024_sift_incremental_fullres_eval/source_results.csv,860,99891a0f402843f95888dfb1b943a52bd7ebbf339a60449bb249196f75ee51d6
sfm_dataset6_sfm_2048_aliked_global_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_2048_aliked_global_fullres_eval/ablation_eval/results_splat.csv,experiments/results/stage1/runs/sfm_dataset6_sfm_2048_aliked_global_fullres_eval/source_results.csv,3641,9ab8090058ee88452f6843d79dfe4df20fb26fdd178bfa5365f876a643c4b700
sfm_dataset6_sfm_2048_aliked_incremental_fullres_eval,s3://3dreefs-ben-eu-north1/experiments/ablations/stage1_fullres_eval/runs/sfm_dataset6_sfm_2048_aliked_incremental_fullres_eval/ablation_eval/results_sfm.csv,experiments/results/stage1/runs/sfm_dataset6_sfm_2048_aliked_incremental_fullres_eval/source_results.csv,865,5f911bc4f480f677b7b817e07bc59493e7a2c180bbfdde3d9e19da00f6998887
