job_id,dataset,variant,patch_id,patch_size,splat_count,max_width,training_resolution,status,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,output_ply_size_bytes,output_sog_size_bytes,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,updated_at
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch400_1m_p000,dataset2,sfm_1024_sift_global,p000,400,1000000,,1024,complete,0.7501521110534668,24.15805500949075,0.533935019060185,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,538.344,248001532,,1000000,8010,8841,completed_requested_iterations,2026-07-11T23:00:08.254957+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch400_1m_p002,dataset2,sfm_1024_sift_global,p002,400,1000000,,1024,complete,0.730739392732319,23.579952105137043,0.5640305414011604,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,453.752,248001532,,1000000,8623,13061,completed_requested_iterations,2026-07-11T23:14:45.412770+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch400_1m_p005,dataset2,sfm_1024_sift_global,p005,400,1000000,,1024,complete,0.6885405421257019,22.794815143469805,0.567757897824049,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,479.667,248001532,,1000000,8681,13069,completed_requested_iterations,2026-07-11T23:30:28.706843+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch400_1m_p007,dataset2,sfm_1024_sift_global,p007,400,1000000,,1024,complete,0.7074033243533893,24.220130210144283,0.560950918839528,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,456.069,248001532,,1000000,8587,13039,completed_requested_iterations,2026-07-11T23:45:25.659444+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch400_1m_p009,dataset2,sfm_1024_sift_global,p009,400,1000000,,1024,complete,0.6423008747790989,22.00796427707784,0.583139117611082,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,475.852,248001532,,1000000,8775,13035,completed_requested_iterations,2026-07-12T00:00:33.432995+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch400_1m_p012,dataset2,sfm_1024_sift_global,p012,400,1000000,,1024,complete,0.6384804202960088,21.89903626705847,0.5890988676975935,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,470.95,248001532,,1000000,8813,13099,completed_requested_iterations,2026-07-12T00:16:01.114868+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch400_1m_p014,dataset2,sfm_1024_sift_global,p014,400,1000000,,1024,complete,0.527485375220959,19.055166190637667,0.6353681056927412,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,463.26,248001532,,1000000,8936,13009,completed_requested_iterations,2026-07-12T00:31:23.986684+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch400_1m_p016,dataset2,sfm_1024_sift_global,p016,400,1000000,,1024,complete,0.516562669705122,18.890838097093365,0.5959662290719839,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,456.221,248001532,,1000000,9038,13075,completed_requested_iterations,2026-07-12T00:47:02.792899+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch400_1m_p019,dataset2,sfm_1024_sift_global,p019,400,1000000,,1024,complete,0.5025931780154889,18.231993959434252,0.624208668867747,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,454.566,248001532,,1000000,9033,13071,completed_requested_iterations,2026-07-12T01:02:47.425012+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch400_1m_p021,dataset2,sfm_1024_sift_global,p021,400,1000000,,1024,complete,0.5282684242403185,18.919179956788195,0.5924075978833276,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,442.505,248001532,,1000000,8996,12997,completed_requested_iterations,2026-07-12T01:17:41.543166+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch400_2m_p000,dataset2,sfm_1024_sift_global,p000,400,2000000,,1024,complete,0.7495844066143036,24.072339106515077,0.4823476695700696,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,614.592,496001532,,2000000,7887,8841,completed_requested_iterations,2026-07-12T01:52:42.151842+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch400_2m_p002,dataset2,sfm_1024_sift_global,p002,400,2000000,,1024,complete,0.7307545605458712,23.462045421462268,0.5074816338325802,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,592.074,496001532,,2000000,8525,14413,completed_requested_iterations,2026-07-12T02:09:54.060238+00:00
