job_id,dataset,variant,patch_id,patch_size,splat_count,max_width,training_resolution,status,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,output_ply_size_bytes,output_sog_size_bytes,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,updated_at
splat_eval_splat_dataset3_sfm_1024_sift_global_res2048_patch800_500k_p000,dataset3,sfm_1024_sift_global,p000,800,500000,,2048,complete,0.7376175580486175,25.448970738227217,0.6685645320723134,python_full_resolution_undistorted,full_resolution_undistorted,3485,5227,691.928,124001531,,500000,8609,5397,completed_requested_iterations,2026-07-11T22:50:03.793368+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_res2048_patch800_500k_p001,dataset3,sfm_1024_sift_global,p001,800,500000,,2048,complete,0.7224750802165172,25.05873597577638,0.6893590786417977,python_full_resolution_undistorted,full_resolution_undistorted,3483,5221,616.936,124001531,,500000,9067,9185,completed_requested_iterations,2026-07-11T23:07:56.486183+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_res2048_patch800_500k_p002,dataset3,sfm_1024_sift_global,p002,800,500000,,2048,complete,0.7028454891840616,23.11229976619657,0.7092290512720744,python_full_resolution_undistorted,full_resolution_undistorted,3483,5221,690.277,124001531,,500000,10047,9217,completed_requested_iterations,2026-07-11T23:28:37.988111+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_res2048_patch800_500k_p003,dataset3,sfm_1024_sift_global,p003,800,500000,,2048,complete,0.7034578725889131,22.068378114235028,0.7149658636613325,python_full_resolution_undistorted,full_resolution_undistorted,3485,5227,697.266,124001531,,500000,10007,9295,completed_requested_iterations,2026-07-11T23:49:51.480227+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_res2048_patch800_1m_p000,dataset3,sfm_1024_sift_global,p000,800,1000000,,2048,complete,0.7256683284236539,22.858118907103318,0.6738709999668983,python_full_resolution_undistorted,full_resolution_undistorted,3485,5227,810.448,248001532,,1000000,8622,5397,completed_requested_iterations,2026-07-12T00:17:28.333545+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_res2048_patch800_1m_p001,dataset3,sfm_1024_sift_global,p001,800,1000000,,2048,complete,0.7019691721337741,21.105347961368427,0.7171047427615181,python_full_resolution_undistorted,full_resolution_undistorted,3483,5221,795.691,248001532,,1000000,9079,9413,completed_requested_iterations,2026-07-12T00:38:22.319951+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_res2048_patch800_1m_p002,dataset3,sfm_1024_sift_global,p002,800,1000000,,2048,complete,0.6778599818547567,19.1072304263073,0.7474934911727905,python_full_resolution_undistorted,full_resolution_undistorted,3483,5221,769.141,248001532,,1000000,9897,9533,completed_requested_iterations,2026-07-12T01:00:19.726886+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_res2048_patch800_1m_p003,dataset3,sfm_1024_sift_global,p003,800,1000000,,2048,complete,0.6840213846850705,19.157900715233012,0.7419957944325039,python_full_resolution_undistorted,full_resolution_undistorted,3485,5227,760.465,248001532,,1000000,10170,9475,completed_requested_iterations,2026-07-12T01:22:25.102470+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_res2048_patch800_2m_p000,dataset3,sfm_1024_sift_global,p000,800,2000000,,2048,complete,0.6932441246125006,18.57400595768701,0.7313557199893459,python_full_resolution_undistorted,full_resolution_undistorted,3485,5227,881.757,496001532,,2000000,8698,5397,completed_requested_iterations,2026-07-12T01:51:01.399512+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_res2048_patch800_2m_p001,dataset3,sfm_1024_sift_global,p001,800,2000000,,2048,complete,0.6846903357349459,18.83721307971098,0.7437443860241624,python_full_resolution_undistorted,full_resolution_undistorted,3483,5221,842.123,496001532,,2000000,11043,9807,completed_requested_iterations,2026-07-12T02:12:30.998125+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_res2048_patch800_2m_p002,dataset3,sfm_1024_sift_global,p002,800,2000000,,2048,complete,0.6667644842465719,17.85447978175558,0.7666726533571879,python_full_resolution_undistorted,full_resolution_undistorted,3483,5221,870.203,496001532,,2000000,10001,9979,completed_requested_iterations,2026-07-12T02:35:59.888030+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_res2048_patch800_2m_p003,dataset3,sfm_1024_sift_global,p003,800,2000000,,2048,complete,0.6714306620808391,17.505572148943997,0.7609207258596049,python_full_resolution_undistorted,full_resolution_undistorted,3485,5227,871.369,496001532,,2000000,10182,9927,completed_requested_iterations,2026-07-12T02:59:49.587139+00:00
