job_id,dataset,variant,patch_id,patch_size,splat_count,max_width,training_resolution,status,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,output_ply_size_bytes,output_sog_size_bytes,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,updated_at
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch400_500k_p000,dataset5,sfm_1024_sift_global,p000,400,500000,,full,complete,0.5389657431357616,21.13036002102105,0.7057672900122565,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,995.367,124001531,,500000,6995,2725,completed_requested_iterations,2026-07-11T23:00:49.504249+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch400_500k_p005,dataset5,sfm_1024_sift_global,p005,400,500000,,full,complete,0.519815050638639,20.579720148649493,0.6519620036467527,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,970.071,124001531,,500000,7559,5391,completed_requested_iterations,2026-07-11T23:19:09.466425+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch400_500k_p010,dataset5,sfm_1024_sift_global,p010,400,500000,,full,complete,0.5153124526143074,20.722431189235365,0.7382519572973252,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,996.878,124001531,,500000,7498,5433,completed_requested_iterations,2026-07-11T23:37:57.199522+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch400_500k_p015,dataset5,sfm_1024_sift_global,p015,400,500000,,full,complete,0.5920460851568925,21.6287473808712,0.7455001285201625,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,984.107,124001531,,500000,7214,5419,completed_requested_iterations,2026-07-11T23:56:24.588482+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch400_500k_p020,dataset5,sfm_1024_sift_global,p020,400,500000,,full,complete,0.46296974624458115,19.65262108556077,0.7301222995707863,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,907.398,124001531,,500000,7573,5387,completed_requested_iterations,2026-07-12T00:13:40.072399+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch400_500k_p024,dataset5,sfm_1024_sift_global,p024,400,500000,,full,complete,0.5298944531302703,20.512107425484547,0.7490111212981375,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,1035.56,124001531,,500000,7311,5417,completed_requested_iterations,2026-07-12T00:33:02.610779+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch400_500k_p029,dataset5,sfm_1024_sift_global,p029,400,500000,,full,complete,0.6254034699762568,21.735035776457426,0.6296543961062151,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,1006.702,124001531,,500000,7023,5489,completed_requested_iterations,2026-07-12T00:51:41.530075+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch400_500k_p034,dataset5,sfm_1024_sift_global,p034,400,500000,,full,complete,0.5538610219955444,20.85995969671513,0.7179675353200812,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,980.536,124001531,,500000,7412,5421,completed_requested_iterations,2026-07-12T01:10:06.570745+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch400_500k_p039,dataset5,sfm_1024_sift_global,p039,400,500000,,full,complete,0.5820875465869904,20.925756733980528,0.7229967383961928,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,913.377,124001531,,500000,7330,5387,completed_requested_iterations,2026-07-12T01:27:25.864641+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch400_500k_p044,dataset5,sfm_1024_sift_global,p044,400,500000,,full,complete,0.6785054768834795,22.114218463629705,0.6135938933917454,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,1025.852,124001531,,500000,7144,5403,completed_requested_iterations,2026-07-12T01:46:23.919334+00:00
