job_id,dataset,variant,patch_id,patch_size,splat_count,max_width,training_resolution,status,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,output_ply_size_bytes,output_sog_size_bytes,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,updated_at
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_500k_p000,dataset5,sfm_1024_sift_global,p000,400,500000,,2048,complete,0.5435153922519168,21.065397155468883,0.6894414996778643,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,551.536,124001531,,500000,6238,2725,completed_requested_iterations,2026-07-11T22:54:47.741449+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_500k_p005,dataset5,sfm_1024_sift_global,p005,400,500000,,2048,complete,0.5224682619938483,20.50591611454649,0.6362000474563012,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,495.831,124001531,,500000,6665,5211,completed_requested_iterations,2026-07-11T23:05:10.748129+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_500k_p010,dataset5,sfm_1024_sift_global,p010,400,500000,,2048,complete,0.5179631903767585,20.709577772054615,0.7189856857061386,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,489.664,124001531,,500000,6578,5157,completed_requested_iterations,2026-07-11T23:15:29.115160+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_500k_p015,dataset5,sfm_1024_sift_global,p015,400,500000,,2048,complete,0.5933617761260584,21.622998159973605,0.7288483883205213,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,495.492,124001531,,500000,6442,5175,completed_requested_iterations,2026-07-11T23:25:45.900082+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_500k_p020,dataset5,sfm_1024_sift_global,p020,400,500000,,2048,complete,0.4675431361323909,19.623900975192484,0.7088067970777813,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,495.314,124001531,,500000,6624,5141,completed_requested_iterations,2026-07-11T23:36:07.072699+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_500k_p024,dataset5,sfm_1024_sift_global,p024,400,500000,,2048,complete,0.5333190591711747,20.478376355820778,0.7231606966570804,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,535.171,124001531,,500000,6550,5207,completed_requested_iterations,2026-07-11T23:47:06.048075+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_500k_p029,dataset5,sfm_1024_sift_global,p029,400,500000,,2048,complete,0.6275923138155657,21.789372767462567,0.6094783570836572,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,541.587,124001531,,500000,6727,5183,completed_requested_iterations,2026-07-11T23:57:54.379831+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_500k_p034,dataset5,sfm_1024_sift_global,p034,400,500000,,2048,complete,0.5569058813546833,20.852866520596432,0.6932032453386408,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,499.518,124001531,,500000,6584,5113,completed_requested_iterations,2026-07-12T00:08:17.244078+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_500k_p039,dataset5,sfm_1024_sift_global,p039,400,500000,,2048,complete,0.586188964153591,20.948651401696978,0.7015633630125147,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,462.497,124001531,,500000,6565,5209,completed_requested_iterations,2026-07-12T00:18:01.357355+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_500k_p044,dataset5,sfm_1024_sift_global,p044,400,500000,,2048,complete,0.6826274905885968,22.149649483269442,0.5922784302915846,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,547.456,124001531,,500000,6500,5255,completed_requested_iterations,2026-07-12T00:28:59.656248+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_1m_p000,dataset5,sfm_1024_sift_global,p000,400,1000000,,2048,complete,0.5643765942470448,21.166269714755444,0.6132005751132965,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,598.831,248001532,,1000000,5999,2811,completed_requested_iterations,2026-07-12T00:57:40.481736+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_1m_p005,dataset5,sfm_1024_sift_global,p005,400,1000000,,2048,complete,0.5423595691338564,20.651372658411006,0.5537327382809076,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,591.91,248001532,,1000000,6742,5511,completed_requested_iterations,2026-07-12T01:09:40.466119+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_1m_p010,dataset5,sfm_1024_sift_global,p010,400,1000000,,2048,complete,0.5301464766263961,20.769081699937296,0.641593924164772,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,599.922,248001532,,1000000,6707,5585,completed_requested_iterations,2026-07-12T01:21:49.277912+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_1m_p015,dataset5,sfm_1024_sift_global,p015,400,1000000,,2048,complete,0.5990088111475894,21.553147836997756,0.6765990131779721,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,622.577,248001532,,1000000,6581,5509,completed_requested_iterations,2026-07-12T01:34:14.224463+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_1m_p020,dataset5,sfm_1024_sift_global,p020,400,1000000,,2048,complete,0.4877772017529136,19.774720481745664,0.6173338137174907,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,591.956,248001532,,1000000,6744,5409,completed_requested_iterations,2026-07-12T01:46:17.491499+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_1m_p024,dataset5,sfm_1024_sift_global,p024,400,1000000,,2048,complete,0.5444101401065525,20.49328388623814,0.6541833579540253,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,627.813,248001532,,1000000,6586,5475,completed_requested_iterations,2026-07-12T01:58:53.815048+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_1m_p029,dataset5,sfm_1024_sift_global,p029,400,1000000,,2048,complete,0.639287176377633,21.8748394607703,0.5425929619985468,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,650.649,248001532,,1000000,6494,5547,completed_requested_iterations,2026-07-12T02:11:34.281674+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_1m_p034,dataset5,sfm_1024_sift_global,p034,400,1000000,,2048,complete,0.5693137379069078,20.977637031242438,0.619933011500459,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,591.116,248001532,,1000000,6636,5509,completed_requested_iterations,2026-07-12T02:23:31.774257+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_1m_p039,dataset5,sfm_1024_sift_global,p039,400,1000000,,2048,complete,0.6037968757905459,21.06600848676389,0.626540554197211,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,576.725,248001532,,1000000,6711,5573,completed_requested_iterations,2026-07-12T02:35:14.224096+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_1m_p044,dataset5,sfm_1024_sift_global,p044,400,1000000,,2048,complete,0.6901280164718628,22.109272021930582,0.5420933825629098,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,659.029,248001532,,1000000,6561,5523,completed_requested_iterations,2026-07-12T02:48:06.029430+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_2m_p000,dataset5,sfm_1024_sift_global,p000,400,2000000,,2048,complete,0.5789443665259594,21.275024272977152,0.5462839522877255,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,781.325,496001532,,2000000,6473,3345,completed_requested_iterations,2026-07-12T03:20:01.354823+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_2m_p005,dataset5,sfm_1024_sift_global,p005,400,2000000,,2048,complete,0.556546647579242,20.70406392629737,0.4857670748845125,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,800.22,496001532,,2000000,6785,6079,completed_requested_iterations,2026-07-12T03:35:28.361163+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_2m_p010,dataset5,sfm_1024_sift_global,p010,400,2000000,,2048,complete,0.5390729770064354,20.80374261210757,0.5718137174844742,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,791.535,496001532,,2000000,6694,6119,completed_requested_iterations,2026-07-12T03:50:52.119507+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_2m_p015,dataset5,sfm_1024_sift_global,p015,400,2000000,,2048,complete,0.6003405639999791,21.414419277474856,0.6363344341516495,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,846.058,496001532,,2000000,6560,6225,completed_requested_iterations,2026-07-12T04:06:58.035827+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_2m_p020,dataset5,sfm_1024_sift_global,p020,400,2000000,,2048,complete,0.5005564634737215,19.84431661956199,0.5432338502846266,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,768.769,496001532,,2000000,8629,6071,completed_requested_iterations,2026-07-12T04:21:53.490492+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_2m_p024,dataset5,sfm_1024_sift_global,p024,400,2000000,,2048,complete,0.5530267600950441,20.572608172631053,0.5903738768477189,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,817.821,496001532,,2000000,6684,6073,completed_requested_iterations,2026-07-12T04:37:34.595161+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_2m_p029,dataset5,sfm_1024_sift_global,p029,400,2000000,,2048,complete,0.6457371597780901,21.87110131094461,0.4924566158476998,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,871.856,496001532,,2000000,8376,5953,completed_requested_iterations,2026-07-12T04:53:55.587522+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_2m_p034,dataset5,sfm_1024_sift_global,p034,400,2000000,,2048,complete,0.579219965558303,20.97308476530799,0.5510073163007435,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,786.814,496001532,,2000000,6734,6077,completed_requested_iterations,2026-07-12T05:09:02.923961+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_2m_p039,dataset5,sfm_1024_sift_global,p039,400,2000000,,2048,complete,0.6158815810554906,21.001453745592315,0.5594589318099775,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,766.585,496001532,,2000000,7791,6043,completed_requested_iterations,2026-07-12T05:23:51.356232+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch400_2m_p044,dataset5,sfm_1024_sift_global,p044,400,2000000,,2048,complete,0.6933359180177961,22.10614549400312,0.4986733376979828,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,868.695,496001532,,2000000,6634,5993,completed_requested_iterations,2026-07-12T05:40:08.735349+00:00
