job_id,dataset,variant,patch_id,patch_size,splat_count,max_width,training_resolution,status,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,output_ply_size_bytes,output_sog_size_bytes,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,updated_at
splat_eval_splat_dataset6_sfm_1024_sift_global_resfull_patch400_500k_p000,dataset6,sfm_1024_sift_global,p000,400,500000,,full,complete,0.599728103946237,25.55571788251495,0.6687354690888349,python_full_resolution_undistorted,full_resolution_undistorted,3407,2553,1160.568,124001531,,500000,6816,3121,completed_requested_iterations,2026-07-23T16:45:19.178051+00:00
splat_eval_splat_dataset6_sfm_1024_sift_global_resfull_patch400_500k_p006,dataset6,sfm_1024_sift_global,p006,400,500000,,full,complete,0.5788173377513885,25.455856645606875,0.5681340183530535,python_full_resolution_undistorted,full_resolution_undistorted,3409,2555,1122.745,124001531,,500000,6194,5839,completed_requested_iterations,2026-07-23T17:04:57.448522+00:00
splat_eval_splat_dataset6_sfm_1024_sift_global_resfull_patch400_500k_p012,dataset6,sfm_1024_sift_global,p012,400,500000,,full,complete,0.5944607357184092,23.50367531346043,0.551390677690506,python_full_resolution_undistorted,full_resolution_undistorted,3409,2555,1247.641,124001531,,500000,6412,5899,completed_requested_iterations,2026-07-23T17:26:44.926564+00:00
splat_eval_splat_dataset6_sfm_1024_sift_global_resfull_patch400_500k_p017,dataset6,sfm_1024_sift_global,p017,400,500000,,full,complete,0.558801979972766,23.218571204175667,0.6151619473328958,python_full_resolution_undistorted,full_resolution_undistorted,3409,2555,1071.46,124001531,,500000,6890,5927,completed_requested_iterations,2026-07-23T17:46:18.473773+00:00
splat_eval_splat_dataset6_sfm_1024_sift_global_resfull_patch400_500k_p023,dataset6,sfm_1024_sift_global,p023,400,500000,,full,complete,0.5663539433118069,22.512293980207932,0.6601474537993922,python_full_resolution_undistorted,full_resolution_undistorted,3409,2555,1325.769,124001531,,500000,7242,6031,completed_requested_iterations,2026-07-23T18:10:34.211113+00:00
splat_eval_splat_dataset6_sfm_1024_sift_global_resfull_patch400_500k_p029,dataset6,sfm_1024_sift_global,p029,400,500000,,full,complete,0.5937294889064062,23.577525450788396,0.624684941200983,python_full_resolution_undistorted,full_resolution_undistorted,3409,2555,1399.204,124001531,,500000,6643,6013,completed_requested_iterations,2026-07-23T18:35:15.599818+00:00
splat_eval_splat_dataset6_sfm_1024_sift_global_resfull_patch400_500k_p035,dataset6,sfm_1024_sift_global,p035,400,500000,,full,complete,0.594149920202437,24.85881701579957,0.6762200239158812,python_full_resolution_undistorted,full_resolution_undistorted,3409,2555,1619.513,124001531,,500000,6487,6043,completed_requested_iterations,2026-07-23T19:03:35.836298+00:00
splat_eval_splat_dataset6_sfm_1024_sift_global_resfull_patch400_500k_p040,dataset6,sfm_1024_sift_global,p040,400,500000,,full,complete,0.5994934449272771,21.188935502751228,0.6067070922543926,python_full_resolution_undistorted,full_resolution_undistorted,3409,2555,1056.642,124001531,,500000,7146,5921,completed_requested_iterations,2026-07-23T19:23:15.417752+00:00
splat_eval_splat_dataset6_sfm_1024_sift_global_resfull_patch400_500k_p046,dataset6,sfm_1024_sift_global,p046,400,500000,,full,complete,0.6757121839021382,27.224727729694205,0.5756574367222033,python_full_resolution_undistorted,full_resolution_undistorted,3409,2555,1022.895,124001531,,500000,6407,5921,completed_requested_iterations,2026-07-23T19:41:32.132765+00:00
splat_eval_splat_dataset6_sfm_1024_sift_global_resfull_patch400_500k_p052,dataset6,sfm_1024_sift_global,p052,400,500000,,full,complete,0.7358250515214328,29.214743305704705,0.5785733779956554,python_full_resolution_undistorted,full_resolution_undistorted,3409,2555,1412.852,124001531,,500000,6989,5997,completed_requested_iterations,2026-07-23T20:06:53.710369+00:00
