job_id,dataset,variant,patch_id,patch_size,splat_count,max_width,training_resolution,status,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,output_ply_size_bytes,output_sog_size_bytes,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,updated_at
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_500k_p000,dataset5,sfm_1024_sift_global,p000,200,500000,,full,complete,0.5760184807909859,21.883743593942068,0.6059999350044463,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,1053.989,124001531,,500000,5850,2725,completed_requested_iterations,2026-07-11T23:02:45.816533+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_500k_p013,dataset5,sfm_1024_sift_global,p013,200,500000,,full,complete,0.5194647146595849,20.68260446803699,0.699112186829249,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,988.506,124001531,,500000,6252,5343,completed_requested_iterations,2026-07-11T23:20:14.191401+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_500k_p026,dataset5,sfm_1024_sift_global,p026,200,500000,,full,complete,0.5209934021297254,20.4954218025852,0.6793981100383558,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,970.313,124001531,,500000,6288,5255,completed_requested_iterations,2026-07-11T23:37:28.305500+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_500k_p039,dataset5,sfm_1024_sift_global,p039,200,500000,,full,complete,0.5230676174163819,20.638342586300976,0.6638799279928207,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,962.834,124001531,,500000,6392,5355,completed_requested_iterations,2026-07-11T23:54:38.287791+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_500k_p052,dataset5,sfm_1024_sift_global,p052,200,500000,,full,complete,0.5277765095233917,20.086524239348726,0.5726442899968889,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,988.042,124001531,,500000,6472,5319,completed_requested_iterations,2026-07-12T00:12:07.279489+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_500k_p064,dataset5,sfm_1024_sift_global,p064,200,500000,,full,complete,0.5277741336160235,20.572194360347652,0.7238681283262041,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,999.534,124001531,,500000,6325,5385,completed_requested_iterations,2026-07-12T00:29:47.097764+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_500k_p077,dataset5,sfm_1024_sift_global,p077,200,500000,,full,complete,0.6232181724749113,21.591554977756186,0.5746330132609919,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,1077.597,124001531,,500000,6295,5319,completed_requested_iterations,2026-07-12T00:48:48.358384+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_500k_p090,dataset5,sfm_1024_sift_global,p090,200,500000,,full,complete,0.6650568917393684,20.716832726219256,0.5800044424831867,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,959.078,124001531,,500000,6109,5275,completed_requested_iterations,2026-07-12T01:05:39.608947+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_500k_p103,dataset5,sfm_1024_sift_global,p103,200,500000,,full,complete,0.7308123537472316,19.113405855783157,0.5857677055256707,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,1144.258,124001531,,500000,5836,5299,completed_requested_iterations,2026-07-12T01:25:29.285947+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_500k_p116,dataset5,sfm_1024_sift_global,p116,200,500000,,full,complete,0.6407588481903076,21.01926785410457,0.570294984181722,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,1055.499,124001531,,500000,6148,5271,completed_requested_iterations,2026-07-12T01:43:56.089430+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_1m_p000,dataset5,sfm_1024_sift_global,p000,200,1000000,,full,complete,0.594812101787991,22.006099381179357,0.525714655717214,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,1154.642,248001532,,1000000,5693,2807,completed_requested_iterations,2026-07-12T02:22:57.073396+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_1m_p013,dataset5,sfm_1024_sift_global,p013,200,1000000,,full,complete,0.5289149367147021,20.65178985835551,0.6185105111863878,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,1139.805,248001532,,1000000,6331,5625,completed_requested_iterations,2026-07-12T02:42:57.690412+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_1m_p026,dataset5,sfm_1024_sift_global,p026,200,1000000,,full,complete,0.5346618310401314,20.544932992152905,0.5966166508825201,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,1137.307,248001532,,1000000,6375,5571,completed_requested_iterations,2026-07-12T03:02:59.549551+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_1m_p039,dataset5,sfm_1024_sift_global,p039,200,1000000,,full,complete,0.5378847286105156,20.682835299801994,0.581213365495205,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,1134.696,248001532,,1000000,6506,5605,completed_requested_iterations,2026-07-12T03:23:01.788739+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_1m_p052,dataset5,sfm_1024_sift_global,p052,200,1000000,,full,complete,0.5481586009263992,20.293713595256957,0.4998056971364551,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,1140.637,248001532,,1000000,6550,5601,completed_requested_iterations,2026-07-12T03:43:02.774550+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_1m_p064,dataset5,sfm_1024_sift_global,p064,200,1000000,,full,complete,0.5403912464777628,20.57676722254196,0.6488057672977448,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,1148.746,248001532,,1000000,6379,5679,completed_requested_iterations,2026-07-12T04:03:12.379864+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_1m_p077,dataset5,sfm_1024_sift_global,p077,200,1000000,,full,complete,0.6379187138457048,21.77130090783957,0.5026946475631312,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,1337.176,248001532,,1000000,6286,5711,completed_requested_iterations,2026-07-12T04:26:31.947896+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_1m_p090,dataset5,sfm_1024_sift_global,p090,200,1000000,,full,complete,0.6710904091596603,20.82942966537349,0.5244530122727156,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,1187.312,248001532,,1000000,6984,5493,completed_requested_iterations,2026-07-12T04:47:11.505145+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_1m_p103,dataset5,sfm_1024_sift_global,p103,200,1000000,,full,complete,0.732292890548706,19.35332194440425,0.5534168141228812,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,1388.124,248001532,,1000000,5890,5697,completed_requested_iterations,2026-07-12T05:11:04.927103+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_1m_p116,dataset5,sfm_1024_sift_global,p116,200,1000000,,full,complete,0.6491826097170512,21.00475802638882,0.5132152656714122,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,1245.529,248001532,,1000000,6176,5551,completed_requested_iterations,2026-07-12T05:32:39.310668+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_resfull_patch200_2m_p000,dataset5,sfm_1024_sift_global,p000,200,2000000,,full,complete,0.6053148375617133,21.993567659581565,0.4659573915931914,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,1448.369,496001532,,2000000,5821,3421,completed_requested_iterations,2026-07-12T06:16:30.010792+00:00
