job_id,dataset,variant,patch_id,patch_size,splat_count,max_width,training_resolution,status,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,output_ply_size_bytes,output_sog_size_bytes,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,updated_at
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_500k_p000,dataset5,sfm_1024_sift_global,p000,800,500000,,2048,complete,0.5118405123551687,20.59768968802051,0.7116361848182149,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,601.698,124001531,,500000,7684,2957,completed_requested_iterations,2026-07-11T22:57:22.268177+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_500k_p002,dataset5,sfm_1024_sift_global,p002,800,500000,,2048,complete,0.4310152807997333,18.325878207914407,0.8898483407166269,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,698.137,124001531,,500000,7758,5339,completed_requested_iterations,2026-07-11T23:12:46.917307+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_500k_p004,dataset5,sfm_1024_sift_global,p004,800,500000,,2048,complete,0.5198286271248108,20.403555529299897,0.826287676126529,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,612.263,124001531,,500000,7894,5359,completed_requested_iterations,2026-07-11T23:27:13.887903+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_500k_p006,dataset5,sfm_1024_sift_global,p006,800,500000,,2048,complete,0.4831122885409154,20.08343484468619,0.7338785882058897,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,567.914,124001531,,500000,8189,5639,completed_requested_iterations,2026-07-11T23:40:52.535428+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_500k_p008,dataset5,sfm_1024_sift_global,p008,800,500000,,2048,complete,0.4546149182319641,19.37043049023575,0.8315617450078329,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,583.979,124001531,,500000,7973,5443,completed_requested_iterations,2026-07-11T23:54:41.883841+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_500k_p010,dataset5,sfm_1024_sift_global,p010,800,500000,,2048,complete,0.5326232279275919,20.813036778321045,0.7955978063793926,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,604.688,124001531,,500000,7860,5353,completed_requested_iterations,2026-07-12T00:08:57.494421+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_500k_p012,dataset5,sfm_1024_sift_global,p012,800,500000,,2048,complete,0.6364642469546734,22.346786443277608,0.6442637218114657,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,608.931,124001531,,500000,7835,5361,completed_requested_iterations,2026-07-12T00:23:20.336882+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_500k_p014,dataset5,sfm_1024_sift_global,p014,800,500000,,2048,complete,0.5503700945196273,20.852380271826476,0.770017501674121,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,538.328,124001531,,500000,8000,5399,completed_requested_iterations,2026-07-12T00:36:38.282982+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_500k_p016,dataset5,sfm_1024_sift_global,p016,800,500000,,2048,complete,0.7024359026780496,21.860385936459412,0.647465203052912,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,599.686,124001531,,500000,7548,5387,completed_requested_iterations,2026-07-12T00:50:50.132788+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_500k_p018,dataset5,sfm_1024_sift_global,p018,800,500000,,2048,complete,0.6512056516749518,22.064934814907463,0.6902581725801741,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,572.683,124001531,,500000,7608,5253,completed_requested_iterations,2026-07-12T01:04:08.716552+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_1m_p000,dataset5,sfm_1024_sift_global,p000,800,1000000,,2048,complete,0.5361254244214959,20.746312826065278,0.6298259248336157,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,641.416,248001532,,1000000,7414,2909,completed_requested_iterations,2026-07-12T01:35:03.672984+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_1m_p002,dataset5,sfm_1024_sift_global,p002,800,1000000,,2048,complete,0.4283066917624738,18.200255396240763,0.8827390960521169,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,777.878,248001532,,1000000,7804,5929,completed_requested_iterations,2026-07-12T01:51:35.833973+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_1m_p004,dataset5,sfm_1024_sift_global,p004,800,1000000,,2048,complete,0.5085715892223212,19.39781985179417,0.8171886839927771,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,822.435,248001532,,1000000,8012,5829,completed_requested_iterations,2026-07-12T02:09:19.296791+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_1m_p006,dataset5,sfm_1024_sift_global,p006,800,1000000,,2048,complete,0.5107069105694169,20.28395079238793,0.6465244740247726,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,653.302,248001532,,1000000,8222,5811,completed_requested_iterations,2026-07-12T02:24:21.868340+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_1m_p008,dataset5,sfm_1024_sift_global,p008,800,1000000,,2048,complete,0.4522499243418376,18.874453126978405,0.796333913008372,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,773.661,248001532,,1000000,8082,5703,completed_requested_iterations,2026-07-12T02:41:18.948994+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_1m_p010,dataset5,sfm_1024_sift_global,p010,800,1000000,,2048,complete,0.5399497120411365,20.73157984658354,0.7415942054290277,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,742.195,248001532,,1000000,7992,5813,completed_requested_iterations,2026-07-12T02:57:47.630888+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_1m_p012,dataset5,sfm_1024_sift_global,p012,800,1000000,,2048,complete,0.6463398471092566,22.40543818365939,0.5888906866312027,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,748.674,248001532,,1000000,7949,5789,completed_requested_iterations,2026-07-12T03:14:25.880087+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_1m_p014,dataset5,sfm_1024_sift_global,p014,800,1000000,,2048,complete,0.5586697372454631,20.664267435266048,0.7151401284374769,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,682.649,248001532,,1000000,8086,5795,completed_requested_iterations,2026-07-12T03:29:59.420479+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_1m_p016,dataset5,sfm_1024_sift_global,p016,800,1000000,,2048,complete,0.7060957050476319,21.83039598399995,0.6172075951710726,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,765.12,248001532,,1000000,7660,5753,completed_requested_iterations,2026-07-12T03:46:50.919189+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_1m_p018,dataset5,sfm_1024_sift_global,p018,800,1000000,,2048,complete,0.6612623355218342,22.055188053876456,0.6401333208595004,python_full_resolution_undistorted,full_resolution_undistorted,3239,2429,682.007,248001532,,1000000,7774,5811,completed_requested_iterations,2026-07-12T04:01:54.872292+00:00
splat_eval_splat_dataset5_sfm_1024_sift_global_res2048_patch800_2m_p000,dataset5,sfm_1024_sift_global,p000,800,2000000,,2048,complete,0.549087307519383,20.671271308253818,0.5658340611391597,python_full_resolution_undistorted,full_resolution_undistorted,3240,2432,840.424,496001532,,2000000,7445,3635,completed_requested_iterations,2026-07-12T04:36:34.217141+00:00
