job_id,dataset,variant,patch_id,patch_size,splat_count,max_width,training_resolution,status,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,output_ply_size_bytes,output_sog_size_bytes,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,updated_at
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch200_500k_p000,dataset2,sfm_1024_sift_global,p000,200,500000,,1024,complete,0.7292410135269165,23.530723700790663,0.5406307131052017,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,391.95,124001531,,500000,7661,8841,completed_requested_iterations,2026-07-11T22:54:54.935941+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch200_500k_p005,dataset2,sfm_1024_sift_global,p005,200,500000,,1024,complete,0.6358550096813002,21.76041298829116,0.6167990502558256,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,311.449,124001531,,500000,8175,12651,completed_requested_iterations,2026-07-11T23:03:52.368063+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch200_500k_p010,dataset2,sfm_1024_sift_global,p010,200,500000,,1024,complete,0.6937362095888924,22.796057901781566,0.5566947951036341,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,319.475,124001531,,500000,7894,12651,completed_requested_iterations,2026-07-11T23:12:39.635965+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch200_500k_p016,dataset2,sfm_1024_sift_global,p016,200,500000,,1024,complete,0.7207122875584496,24.391069418968446,0.5734699037339952,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,287.265,124001531,,500000,8110,12621,completed_requested_iterations,2026-07-11T23:21:06.067410+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch200_500k_p021,dataset2,sfm_1024_sift_global,p021,200,500000,,1024,complete,0.7414703733391232,25.07000343257377,0.548958452211486,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,298.098,124001531,,500000,7962,12619,completed_requested_iterations,2026-07-11T23:29:38.935258+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch200_500k_p026,dataset2,sfm_1024_sift_global,p026,200,500000,,1024,complete,0.6092641121811337,20.96303023473602,0.5611484116978116,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,307.6,124001531,,500000,7974,12613,completed_requested_iterations,2026-07-11T23:38:29.707939+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch200_500k_p031,dataset2,sfm_1024_sift_global,p031,200,500000,,1024,complete,0.5922178953886033,20.855044076829294,0.5741441667079925,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,323.428,124001531,,500000,8113,12661,completed_requested_iterations,2026-07-11T23:48:05.144989+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch200_500k_p037,dataset2,sfm_1024_sift_global,p037,200,500000,,1024,complete,0.4808531386984719,17.730184341924712,0.655296309126748,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,312.944,124001531,,500000,8031,12659,completed_requested_iterations,2026-07-11T23:56:59.758197+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch200_500k_p042,dataset2,sfm_1024_sift_global,p042,200,500000,,1024,complete,0.4919782360394796,18.334816929302352,0.573344079653422,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,283.797,124001531,,500000,8007,12579,completed_requested_iterations,2026-07-12T00:04:54.573334+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch200_500k_p047,dataset2,sfm_1024_sift_global,p047,200,500000,,1024,complete,0.5417934010426203,19.354503704090185,0.5801515413655175,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,290.703,124001531,,500000,8042,12659,completed_requested_iterations,2026-07-12T00:13:32.939958+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch200_1m_p000,dataset2,sfm_1024_sift_global,p000,200,1000000,,1024,complete,0.7293534908029768,23.454595940006794,0.4808928519487381,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,408.025,248001532,,1000000,7299,7309,completed_requested_iterations,2026-07-12T00:41:51.438412+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_res1024_patch200_1m_p005,dataset2,sfm_1024_sift_global,p005,200,1000000,,1024,complete,0.6393780018153944,21.850571813158528,0.5511418612379777,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,394.968,248001532,,1000000,8269,11395,completed_requested_iterations,2026-07-12T00:52:14.166871+00:00
