job_id,dataset,variant,patch_id,patch_size,splat_count,max_width,training_resolution,status,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,output_ply_size_bytes,output_sog_size_bytes,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,updated_at
splat_eval_splat_dataset3_sfm_1024_sift_global_resfull_patch800_500k_p000,dataset3,sfm_1024_sift_global,p000,800,500000,,full,complete,0.7308582750058943,24.78421008907017,0.6819318984785387,python_full_resolution_undistorted,full_resolution_undistorted,3485,5227,2735.313,124001531,,500000,12016,5397,completed_requested_iterations,2026-07-11T23:33:28.466065+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_resfull_patch800_500k_p001,dataset3,sfm_1024_sift_global,p001,800,500000,,full,complete,0.7153277504639547,24.352699399796577,0.70069106875873,python_full_resolution_undistorted,full_resolution_undistorted,3483,5221,2721.277,124001531,,500000,12624,10299,completed_requested_iterations,2026-07-12T00:26:33.876899+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_resfull_patch800_500k_p002,dataset3,sfm_1024_sift_global,p002,800,500000,,full,complete,0.6875006659825643,20.774869936459375,0.7362966609001159,python_full_resolution_undistorted,full_resolution_undistorted,3483,5221,3073.832,124001531,,500000,12913,10817,completed_requested_iterations,2026-07-12T01:27:00.691527+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_resfull_patch800_500k_p003,dataset3,sfm_1024_sift_global,p003,800,500000,,full,complete,0.6849348049659234,19.701699990810077,0.7463822449956622,python_full_resolution_undistorted,full_resolution_undistorted,3485,5227,2941.105,124001531,,500000,13070,12279,completed_requested_iterations,2026-07-12T02:25:41.047840+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_resfull_patch800_1m_p000,dataset3,sfm_1024_sift_global,p000,800,1000000,,full,complete,0.70943899212345,20.95507835513053,0.7089972688305762,python_full_resolution_undistorted,full_resolution_undistorted,3485,5227,3280.798,248001532,,1000000,12092,6393,completed_requested_iterations,2026-07-12T03:34:30.763205+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_resfull_patch800_1m_p001,dataset3,sfm_1024_sift_global,p001,800,1000000,,full,complete,0.691219545778681,20.29562169182207,0.7371607970018856,python_full_resolution_undistorted,full_resolution_undistorted,3483,5221,3212.1,248001532,,1000000,12809,16237,completed_requested_iterations,2026-07-12T04:35:24.691181+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_resfull_patch800_1m_p002,dataset3,sfm_1024_sift_global,p002,800,1000000,,full,complete,0.6694606343905131,18.268248046717442,0.7596261239051819,python_full_resolution_undistorted,full_resolution_undistorted,3483,5221,3163.281,248001532,,1000000,13126,26495,completed_requested_iterations,2026-07-12T05:37:10.645708+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_resfull_patch800_1m_p003,dataset3,sfm_1024_sift_global,p003,800,1000000,,full,complete,0.676825363914688,18.344065565724392,0.7554457652104365,python_full_resolution_undistorted,full_resolution_undistorted,3485,5227,3086.594,248001532,,1000000,13221,24951,completed_requested_iterations,2026-07-12T06:38:04.770909+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_resfull_patch800_2m_p000,dataset3,sfm_1024_sift_global,p000,800,2000000,,full,failed,,,,,full_resolution_undistorted,3485,5227,1786.321,,,,11033,20487,lfs_exit_1,2026-07-12T07:14:09.145629+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_resfull_patch800_2m_p001,dataset3,sfm_1024_sift_global,p001,800,2000000,,full,failed,,,,,full_resolution_undistorted,3483,5221,1404.611,,,,9898,8509,lfs_exit_1,2026-07-12T07:37:49.862170+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_resfull_patch800_2m_p002,dataset3,sfm_1024_sift_global,p002,800,2000000,,full,failed,,,,,full_resolution_undistorted,3483,5221,1619.328,,,,10967,9577,lfs_exit_1,2026-07-12T08:05:09.523020+00:00
splat_eval_splat_dataset3_sfm_1024_sift_global_resfull_patch800_2m_p003,dataset3,sfm_1024_sift_global,p003,800,2000000,,full,failed,,,,,full_resolution_undistorted,3485,5227,1744.78,,,,10452,12883,lfs_exit_1,2026-07-12T08:34:36.244535+00:00
