job_id,dataset,variant,patch_id,patch_size,splat_count,max_width,training_resolution,status,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,output_ply_size_bytes,output_sog_size_bytes,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,updated_at
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch400_500k_p000,dataset2,sfm_1024_sift_global,p000,400,500000,,full,complete,0.7515849204439866,24.30674789863347,0.6155922569726643,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,2572.232,124001531,,500000,10770,8841,completed_requested_iterations,2026-07-11T14:42:47.365466+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch400_500k_p002,dataset2,sfm_1024_sift_global,p002,400,500000,,full,complete,0.7275554976965252,23.642330204221086,0.6470975938596224,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,2278.515,124001531,,500000,11433,14673,completed_requested_iterations,2026-07-11T15:27:07.593325+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch400_500k_p005,dataset2,sfm_1024_sift_global,p005,400,500000,,full,complete,0.6872115418314934,22.965151615563393,0.6614898890256882,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,2244.164,124001531,,500000,11870,14723,completed_requested_iterations,2026-07-11T16:11:48.959976+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch400_500k_p007,dataset2,sfm_1024_sift_global,p007,400,500000,,full,complete,0.7008839356593597,24.204080341072352,0.6536968182294797,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,2333.158,124001531,,500000,11797,14787,completed_requested_iterations,2026-07-11T16:57:26.825603+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch400_500k_p009,dataset2,sfm_1024_sift_global,p009,400,500000,,full,complete,0.6414506670675779,22.12951770652581,0.676217036811929,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,2526.492,124001531,,500000,12236,14807,completed_requested_iterations,2026-07-11T17:46:21.710265+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch400_500k_p012,dataset2,sfm_1024_sift_global,p012,400,500000,,full,complete,0.6320424171594473,21.9946003535923,0.6799193926346607,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,2264.138,124001531,,500000,12158,15005,completed_requested_iterations,2026-07-11T18:31:00.110138+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch400_500k_p014,dataset2,sfm_1024_sift_global,p014,400,500000,,full,complete,0.5250075742220267,19.083304970168832,0.726279785999885,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,2432.584,124001531,,500000,13395,14713,completed_requested_iterations,2026-07-11T19:18:25.443094+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch400_500k_p016,dataset2,sfm_1024_sift_global,p016,400,500000,,full,complete,0.5086012413868537,18.882605044943865,0.699949107108972,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,2201.025,124001531,,500000,13664,14687,completed_requested_iterations,2026-07-11T20:02:02.530786+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch400_500k_p019,dataset2,sfm_1024_sift_global,p019,400,500000,,full,complete,0.4950525340361473,18.234781103080056,0.7153890484418625,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,2239.281,124001531,,500000,13857,14681,completed_requested_iterations,2026-07-11T20:46:19.313715+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch400_500k_p021,dataset2,sfm_1024_sift_global,p021,400,500000,,full,complete,0.5223249881654173,19.03272248645449,0.6824887040499095,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,2207.353,124001531,,500000,13512,14707,completed_requested_iterations,2026-07-11T21:29:37.532308+00:00
