job_id,dataset,variant,patch_id,patch_size,splat_count,max_width,training_resolution,status,ssim,psnr,lpips,metric_source,eval_target_source,eval_image_width,eval_image_height,training_runtime_seconds,output_ply_size_bytes,output_sog_size_bytes,actual_splat_count,peak_ram_mib,peak_vram_mib,failure_reason,updated_at
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch800_500k_p000,dataset2,sfm_1024_sift_global,p000,800,500000,,full,complete,0.7237425822960702,23.373987110353113,0.6706940861124742,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,2570.029,124001531,,500000,13300,7309,completed_requested_iterations,2026-07-11T23:38:15.357900+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch800_500k_p001,dataset2,sfm_1024_sift_global,p001,800,500000,,full,complete,0.6855420907841453,22.994643669792513,0.6927459398402444,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,2539.931,124001531,,500000,14262,13377,completed_requested_iterations,2026-07-12T00:35:36.169725+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch800_500k_p002,dataset2,sfm_1024_sift_global,p002,800,500000,,full,complete,0.6551259804416347,22.093096833962868,0.7159273592201439,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,2366.275,124001531,,500000,14120,13357,completed_requested_iterations,2026-07-12T01:28:17.401174+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch800_500k_p003,dataset2,sfm_1024_sift_global,p003,800,500000,,full,complete,0.63452515083474,21.83804452703611,0.7035898651395526,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,2511.538,124001531,,500000,14127,13565,completed_requested_iterations,2026-07-12T02:24:20.465075+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch800_500k_p004,dataset2,sfm_1024_sift_global,p004,800,500000,,full,complete,0.6404394052731686,22.17472777652872,0.7076283043775803,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,2506.69,124001531,,500000,14310,13533,completed_requested_iterations,2026-07-12T03:20:05.131745+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch800_500k_p006,dataset2,sfm_1024_sift_global,p006,800,500000,,full,complete,0.49087516440973655,18.28283586244761,0.760554531177917,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,2600.788,124001531,,500000,14434,13501,completed_requested_iterations,2026-07-12T04:17:21.198528+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch800_500k_p007,dataset2,sfm_1024_sift_global,p007,800,500000,,full,complete,0.4927592418896846,18.647392590228808,0.7539653182029724,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,2683.51,124001531,,500000,14514,13571,completed_requested_iterations,2026-07-12T05:17:04.809851+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch800_500k_p008,dataset2,sfm_1024_sift_global,p008,800,500000,,full,complete,0.5019832429917235,18.95189892775797,0.7394725727407556,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,2763.224,124001531,,500000,14421,13533,completed_requested_iterations,2026-07-12T06:17:24.335697+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch800_500k_p009,dataset2,sfm_1024_sift_global,p009,800,500000,,full,complete,0.47200012961520427,17.49583680365437,0.7737381458282471,python_full_resolution_undistorted,full_resolution_undistorted,5365,4713,2653.273,124001531,,500000,14669,13421,completed_requested_iterations,2026-07-12T07:16:18.002581+00:00
splat_eval_splat_dataset2_sfm_1024_sift_global_resfull_patch800_500k_p010,dataset2,sfm_1024_sift_global,p010,800,500000,,full,complete,0.5063489789054507,18.55740642049047,0.7104628852435521,python_full_resolution_undistorted,full_resolution_undistorted,5384,4712,2414.706,124001531,,500000,14033,13167,completed_requested_iterations,2026-07-12T08:04:48.361628+00:00
